order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id
310963,30036,4,1,119682,prior,6,1,11,6.0,Belgian White Wheat Ale,27,5
694093,48464,14,1,7967,prior,7,1,13,10.0,Organic Muenster Cheese,21,16
55077,36011,7,1,198250,prior,4,1,11,9.0,Organic Fat Free Milk,84,16
2874544,42500,2,0,71110,prior,15,1,12,13.0,Orange & Lemon Flavor Variety Pack Sparkling Fruit Beverage,77,7
1346909,48679,11,0,56899,prior,17,2,18,4.0,Organic Garnet Sweet Potato (Yam),83,4
3338573,21903,4,1,45284,prior,29,4,12,4.0,Organic Baby Spinach,123,4
2793795,9387,8,1,171044,train,18,2,13,8.0,Granny Smith Apples,24,4
1325675,21386,20,1,99778,prior,6,5,12,15.0,Smartwater,115,7
1416445,6292,11,1,120463,prior,8,0,13,7.0,Organic Fire Roasted Corn,116,1
2391091,46082,20,0,117526,prior,3,1,15,4.0,Plus Blueberry Apple & Purple Carrot Organic Superfoods,92,18
1615678,19454,8,1,157173,prior,7,5,19,29.0,All-Bran Buds Cereal,121,14
2182837,24852,3,1,157853,prior,33,6,11,5.0,Banana,24,4
1450113,36070,7,1,126569,prior,64,4,9,3.0,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",123,4
1758761,21137,13,1,104452,prior,8,2,17,22.0,Organic Strawberries,24,4
3224587,44624,5,0,70729,prior,3,3,14,26.0,Organic Jumbo Grade AA Brown Eggs,86,16
541561,32230,10,1,4477,prior,4,1,21,8.0,Organic Greek Fat Free Plain Yogurt,120,16
781863,23763,2,0,2778,prior,3,5,8,4.0,French Vanilla Sugar Free Liquid Coffee Creamer,53,16
1540556,27639,5,1,127988,prior,15,4,20,2.0,Cream Top with Chocolate on the Bottom Yogurt,120,16
2253223,21472,1,1,196299,prior,6,5,1,30.0,Original Pepperoni Pizza,79,1
1260489,29980,7,0,130686,prior,3,0,19,22.0,Cleanser with Bleach,114,17
338366,5131,5,0,194449,prior,92,2,8,3.0,Superfood Slam Bar,3,19
2423052,24497,9,0,23370,prior,33,4,16,5.0,Organic Cauliflower Florets,83,4
1713794,10603,24,1,94556,prior,16,1,13,7.0,93% Ground Beef,122,12
2697269,39216,4,1,43426,prior,12,4,7,17.0,Original Multigrain Spoonfuls Cereal,121,14
2848262,46584,7,1,130937,prior,19,6,21,10.0,YoKids Blueberry & Strawberry/Vanilla Yogurt,120,16
862946,38510,6,0,10446,prior,11,1,19,5.0,Organic Celery Bunch,100,21
3358254,21903,13,1,56900,prior,6,0,20,7.0,Organic Baby Spinach,123,4
1962574,18465,22,1,88747,prior,10,0,18,6.0,Organic Grade A Free Range Large Brown Eggs,86,16
175432,28147,11,1,154272,prior,38,5,21,7.0,Farmer Cheese No Salt Added,21,16
352107,40285,14,1,170420,prior,7,1,8,19.0,Traditional Snack Mix,125,19
2056600,32553,1,0,49924,prior,25,5,0,13.0,"Country Stand Juice, Medium Pulp",98,7
2915886,33768,5,0,100467,prior,2,0,13,11.0,Sinfully Sweet Campari Tomatoes,83,4
2064091,42443,9,1,3011,prior,33,1,9,4.0,Whole Milk With Vitamin D,84,16
2696945,38374,5,1,124495,prior,31,0,15,9.0,Milk and Cookies Ice Cream,37,1
1009273,4562,10,1,159747,prior,18,6,13,14.0,English Seedless Cucumber,83,4
3273621,20314,9,1,76915,prior,17,5,21,15.0,Crunch Time,88,13
892550,47209,3,1,80715,prior,22,5,9,9.0,Organic Hass Avocado,24,4
629248,21137,9,1,144906,prior,5,2,18,3.0,Organic Strawberries,24,4
163465,6342,3,1,80955,prior,61,4,0,4.0,Santa Cruz OG Apricot Fruit Spread,88,13
1475962,5764,8,0,46609,prior,3,2,14,30.0,Organic SprouTofu Teriyaki Tofu Cutlets,14,20
1803999,27845,1,1,96724,prior,5,0,8,4.0,Organic Whole Milk,84,16
1826704,25005,11,0,37216,prior,2,5,17,20.0,Organic Green Lentils,63,9
1601298,11777,8,1,43868,prior,33,2,15,4.0,Red Raspberries,123,4
1031183,24363,7,0,28232,prior,3,6,22,30.0,Lemon Cayenne Agave Cold Pressed Juice Beverage,31,7
3277918,8847,4,1,105274,prior,9,1,12,14.0,Organic White Meat Chicken Skinny Burrito,38,1
1912734,34809,1,1,161556,prior,50,1,6,4.0,Cucumber Seedless,83,4
438909,11688,29,0,145559,prior,1,1,13,,Lemon Fruit & Nut Food Bar,3,19
922926,36956,3,1,69762,prior,9,5,1,13.0,Stringless Sugar Snap Peas,123,4
2012571,31547,35,0,31216,prior,3,1,12,14.0,Marketplace Pomegranate Chicken,38,1
2366381,21137,2,0,164735,prior,1,2,12,,Organic Strawberries,24,4
197187,2091,13,1,140972,train,5,3,18,30.0,Almond Nut & Rice Cracker Snacks,78,19
826100,12069,3,1,125261,prior,10,4,14,17.0,Organic Campari Cocktail Tomatoes,123,4
1205607,21572,4,1,37537,prior,32,3,14,9.0,Cheez-It Cheddar Cracker,78,19
2956262,23288,1,0,28345,prior,41,2,17,3.0,Distilled Water,115,7
1235666,21095,11,1,79100,prior,4,6,14,14.0,Barbecue Chipotle Cheddar Tamales,13,20
1081076,47194,2,0,10422,prior,5,3,11,30.0,Choose A Sheet Big Rolls 1 Ply Vantage Paper Towels,54,17
2397582,28934,1,1,145946,prior,5,1,19,9.0,Frozen Broccoli Florets,116,1
2423666,33511,11,0,24127,prior,1,5,6,,Whole Care Wintermint  Fluoride Toothpaste,20,11
1138203,14036,2,0,124307,prior,4,2,9,30.0,Mini Semisoft Gouda Cheeses,21,16
748380,45066,10,1,34433,prior,5,6,9,5.0,Honeycrisp Apple,24,4
1529283,3696,10,0,10152,prior,3,1,17,30.0,Original Baked Snack Crackers,78,19
2909986,11233,1,1,146541,prior,11,3,11,2.0,100% Whole Wheat Pre-Sliced Sandwich Thins,43,3
3043087,7350,6,1,101866,prior,6,3,10,30.0,Natural Lime Flavor Sparkling Mineral Water,115,7
2860040,25005,6,1,56132,prior,13,5,1,3.0,Organic Green Lentils,63,9
1042889,48395,10,0,97083,prior,4,2,13,30.0,Original Rice Pilaf Mix,63,9
1020927,40397,12,0,92430,prior,11,0,15,13.0,Organic Royal Rainbow Quinoa,68,10
2640017,4006,3,1,32541,prior,10,0,17,7.0,Hazelnut Spread With Skim Milk & Cocoa,88,13
1737047,8174,3,1,151664,prior,34,6,14,12.0,Organic Navel Orange,24,4
335685,46969,5,1,91812,prior,56,5,15,7.0,Organic Bosc Pear,24,4
1765984,6244,16,0,201975,prior,4,3,12,30.0,Club Soda Lower Sodium,77,7
598124,21405,7,1,94723,prior,52,5,11,0.0,"Organic Red Radish, Bunch",83,4
2322819,27845,1,1,85990,prior,6,1,10,6.0,Organic Whole Milk,84,16
3383958,31707,12,1,154157,prior,2,1,13,30.0,Miracle Whip Original Squeeze Bottle,72,13
3262690,26096,9,0,12778,prior,6,6,19,6.0,"Organic Gala Apples, Bag",24,4
2758255,9092,9,0,98975,prior,4,0,12,30.0,Organic Vegetable Broth,69,15
1854653,11512,2,0,75815,prior,14,5,14,8.0,Honey Yoghurt,120,16
1690229,19706,3,1,139069,prior,17,1,13,1.0,Organic Nectarine,24,4
1724592,35171,7,0,30842,prior,5,0,8,7.0,Cheddar Cheese Crisps,107,19
1636255,4778,5,1,180357,prior,8,2,17,21.0,Wheat Thins Reduced Fat Crackers,78,19
976065,19968,7,0,19525,prior,3,6,20,30.0,Organic Gluten-Free Ancient Grain Pasta Elbows,131,9
1024059,1952,5,1,48604,prior,7,3,19,10.0,Pure Leaf Tea Unsweetened,94,7
657779,24615,5,1,201975,prior,13,5,8,30.0,Natural Sharp Cheddar Cheese Chunk,21,16
2884598,42411,1,0,140528,prior,7,1,16,12.0,Young Coconut,24,4
989184,38739,6,1,174216,prior,34,1,11,16.0,Hass Avocado,83,4
2210608,9387,6,1,140377,prior,3,0,0,30.0,Granny Smith Apples,24,4
1693392,2913,4,1,110085,prior,26,4,16,1.0,Mango Tango Fruit Smoothie Blend,31,7
2738513,18441,2,0,135085,prior,10,6,15,1.0,Organic Ketchup,72,13
2482823,43789,27,1,138460,prior,11,6,6,5.0,Organic Basil,16,4
2070070,33198,3,0,55612,prior,1,1,13,,Sparkling Natural Mineral Water,115,7
1129147,941,9,0,3935,prior,4,4,10,2.0,Smoked Atlantic Nova Salmon,15,12
2508893,9387,2,1,120662,prior,17,1,8,7.0,Granny Smith Apples,24,4
3266857,14927,7,1,131567,prior,25,0,21,7.0,Blueberry,24,4
688172,15070,2,1,165016,prior,6,2,23,7.0,Low Fat Vanilla Non Dairy Yogurt,120,16
8838,29782,3,0,84783,prior,4,5,17,7.0,Italian Tomatoes Chopped,81,15
158838,28481,3,0,40540,prior,2,0,12,11.0,Oikos Fat Free Strawberry Greek Yogurt,120,16
2468679,45066,4,1,45268,prior,12,5,10,4.0,Honeycrisp Apple,24,4
3022137,13870,10,0,176106,prior,4,0,11,30.0,Lightly Salted Baked Snap Pea Crisps,107,19
270577,9387,7,0,154056,prior,10,6,11,21.0,Granny Smith Apples,24,4
1704338,48415,9,1,200577,prior,43,1,8,6.0,Big California Sourdough Bread,112,3
2030646,19660,12,1,109740,prior,5,3,9,4.0,Spring Water,115,7
2493015,33444,6,0,90555,prior,12,2,16,6.0,Rocky Road Ice Cream Bars,37,1
3015112,26283,9,1,128577,prior,19,2,13,28.0,White Corn,83,4
1529205,28769,11,1,113760,prior,61,5,10,15.0,Organic Apple Chicken Sausage,106,12
2072370,8277,8,1,138289,prior,14,1,14,6.0,Apple Honeycrisp Organic,24,4
2132511,9430,12,0,198990,prior,59,4,16,2.0,Organic Flax Plus Pumpkin Raisin Crunch Cereal,121,14
1406875,22961,9,1,172463,prior,8,5,12,13.0,Lightly Sweetened Half & Half Organic Iced Green Tea & Lemonade,64,7
1893953,6066,6,1,118685,prior,80,2,11,0.0,Mini Moo's Real Cream Half & Half,53,16
814257,22035,19,1,199955,prior,10,1,7,8.0,Organic Whole String Cheese,21,16
383569,14852,3,1,124552,prior,15,4,8,4.0,All Natural Marinara Sauce,9,9
158182,49175,19,0,22943,prior,1,3,16,,Organic Pinto Beans,59,15
3417511,29574,1,1,206148,prior,8,4,17,4.0,Tempt Unsweetened Vanilla Hemp Milk,91,16
992647,1360,9,1,148720,prior,29,3,11,5.0,Crunchy Peanut Butter,88,13
1263433,23216,2,1,10429,prior,59,5,15,2.0,Fancy Shredded Cheese Italian Blend,21,16
3267808,22022,11,1,44240,prior,4,6,0,0.0,0% Fat Greek Yogurt Black Cherry on the Bottom,120,16
1263285,16759,2,0,57253,prior,1,0,8,,Organic Carrot Bunch,83,4
7772,9839,19,0,136632,prior,9,2,11,8.0,Organic Broccoli,83,4
293200,12290,6,0,39453,prior,48,4,15,6.0,Brie,2,16
1021485,6414,1,0,187549,prior,2,5,13,30.0,Clean Care Big Roll Toilet Paper,54,17
554364,37022,15,0,140668,prior,4,0,16,5.0,Plain Cultured Goat Milk Kefir,120,16
3038983,26164,17,1,57806,prior,38,1,8,10.0,Mango Twist Flavored Fruit Juice Cocktail Blend,31,7
1033658,39982,9,1,181744,prior,18,4,21,13.0,Sausage  Links,42,1
2251473,42265,6,0,45382,prior,20,2,13,5.0,Organic Baby Carrots,123,4
3400731,21057,27,1,44330,prior,48,4,15,4.0,Organic Brown Rice Spaghetti,131,9
929469,38383,16,1,34827,prior,4,0,23,6.0,Organic White Onions,83,4
2069329,6881,1,1,150868,prior,2,0,9,30.0,Ranch Single Serve Tuna Creations,95,15
1455168,21903,4,1,93941,prior,11,1,15,14.0,Organic Baby Spinach,123,4
3228387,12872,2,1,185711,prior,14,5,18,7.0,Penne Rigate,131,9
2645640,8277,10,0,63208,prior,5,0,11,14.0,Apple Honeycrisp Organic,24,4
1412678,13378,1,1,23965,prior,14,4,19,5.0,Stir Fry Vegetables,116,1
3397034,33716,14,0,130096,prior,13,1,16,10.0,Apple Pie Fruit & Nut Food Bar,3,19
489121,25753,9,0,80638,prior,7,0,8,14.0,Organic Homestyle Waffles,52,1
2536812,625,10,1,65402,prior,17,6,8,17.0,"Chicken Breast Nuggets, Dinosaur Shaped",34,1
2597714,49169,1,0,51433,prior,4,2,12,5.0,Creamy Cashew Milk Non-Dairy Frozen Dessert,37,1
1578983,13176,4,1,87471,prior,7,3,15,10.0,Bag of Organic Bananas,24,4
3285389,23348,7,1,181970,prior,96,3,12,2.0,Organic Grade B Maple Syrup,29,13
706688,33796,17,0,24713,prior,25,2,9,11.0,Sweet Orange Vanilla Honest Shampoo + Body Wash,25,11
1129171,17334,2,0,195271,prior,6,3,12,18.0,Coffee Ice Cream,37,1
3011502,25230,3,1,7359,prior,17,2,12,15.0,Chopped Onions,123,4
1442327,49381,20,0,85542,prior,20,1,23,4.0,Zucchini Squash,83,4
621631,5876,2,1,116101,prior,12,6,8,30.0,Organic Lemon,24,4
2031999,17747,5,0,94531,prior,41,5,13,18.0,Plastic Wrap,54,17
1185671,9715,15,0,76392,prior,3,1,19,4.0,Rye Style Whole Grain Bread,112,3
1107051,519,7,1,86713,prior,11,6,11,15.0,Antioxidant Infusions Brasilia Blueberry,31,7
1951683,45840,3,1,81090,prior,4,0,8,8.0,100% Pure Apple Juice,98,7
3046259,18019,1,1,155551,prior,32,0,20,3.0,Macaroni & Cheese Dinner Original Flavor,4,9
3146666,13909,8,1,31435,prior,18,4,12,5.0,Jasmine Rice,63,9
3320976,44787,8,1,174226,prior,6,6,20,7.0,Stage 1 - Just Prunes,92,18
2477911,13055,8,0,185344,prior,28,1,9,21.0,Just Once Prenatal One Multivitamin,47,11
2049799,5913,1,1,94764,prior,7,3,16,3.0,Lite Coconut Milk,66,6
2451191,29251,5,1,146295,prior,17,3,10,15.0,Smoked Beef Rope Sausage,106,12
354481,10303,7,1,98851,prior,12,0,18,8.0,Naturally Flavored Lemonade Sparkling Water,64,7
2440013,12290,4,1,29032,prior,77,6,19,2.0,Brie,2,16
2562413,31872,2,1,205994,prior,3,0,16,13.0,Totopos de Maiz Mexican Style Thin & Crispy Salted Tortilla Chips,107,19
2049453,43218,12,0,197668,prior,32,1,10,3.0,Pure Kosher Dills,110,13
1396863,35824,21,0,150199,prior,2,2,20,7.0,Boneless Chicken Breast,35,12
3308159,27845,5,1,44944,prior,12,0,15,4.0,Organic Whole Milk,84,16
1029528,43352,4,1,158620,prior,42,5,11,2.0,Raspberries,32,4
1244838,2825,3,1,95623,prior,3,4,11,4.0,Organic Original Hommus,67,20
247796,42265,5,1,127110,prior,3,6,12,13.0,Organic Baby Carrots,123,4
2674639,36735,11,0,129197,prior,1,4,16,,Organic Roasted Sliced Chicken Breast,96,20
1024886,25705,9,1,45446,prior,8,0,13,13.0,Butterhead Lettuce,83,4
955132,19613,6,1,102586,prior,27,0,21,17.0,Organic Dandelion Greens,83,4
2379400,48057,11,0,42181,prior,45,6,10,7.0,"Hummus, Hope, Original Recipe",67,20
1323873,47766,3,1,77429,prior,35,4,14,9.0,Organic Avocado,24,4
1974619,46979,1,1,195040,prior,79,3,7,3.0,Asparagus,83,4
1541561,21903,1,1,159271,prior,8,0,10,8.0,Organic Baby Spinach,123,4
200856,34243,13,1,15370,prior,23,6,20,17.0,Organic Baby Broccoli,83,4
954145,14084,1,1,27813,prior,4,4,14,6.0,Organic Unsweetened Vanilla Almond Milk,91,16
1457422,14267,5,0,189991,prior,3,5,12,9.0,Organic Refried Black Beans,59,15
1739516,42847,33,0,155621,prior,59,1,15,8.0,100% Whole Wheat Sandwich Rolls,43,3
712038,32760,8,0,26998,prior,1,0,8,,Shells & White Cheddar,4,9
2225178,29429,5,0,122113,train,4,3,15,25.0,Crunch Berries Cereal,121,14
186341,47209,11,1,3919,prior,14,4,10,29.0,Organic Hass Avocado,24,4
1234101,45007,17,1,10613,prior,17,0,10,5.0,Organic Zucchini,83,4
2782302,21386,1,1,92683,prior,6,1,16,30.0,Smartwater,115,7
2460947,21183,10,1,194533,prior,61,2,7,6.0,Organic Gold Beet Bunch,83,4
2016495,21137,2,1,67260,prior,33,4,17,11.0,Organic Strawberries,24,4
2769258,48894,15,0,127477,prior,2,6,14,30.0,Diced Onions,123,4
3372777,5876,1,1,88183,prior,25,6,15,7.0,Organic Lemon,24,4
2965771,27663,11,1,125360,prior,50,1,12,3.0,GOLEAN Crunch! Cereal,121,14
971835,21616,7,1,86881,prior,7,0,11,11.0,Organic Baby Arugula,123,4
2231085,49652,8,0,3712,prior,3,1,13,30.0,"Drain Cleaner, Fresh Citrus & Sage Fragrance",114,17
3263800,7948,14,0,76123,prior,11,2,13,8.0,Organic Unsalted Butter,36,16
1296345,47029,10,1,52778,prior,23,3,10,8.0,Organic Greek Nonfat Yogurt With Mixed Berries,120,16
1637759,42508,4,0,70662,prior,1,0,16,,Gluten Free Plain Bagels,93,3
3015594,22340,9,0,41700,prior,16,3,11,9.0,Fig Newtons,61,19
3282881,19461,5,0,172692,prior,2,0,14,30.0,Swanson Premium Chicken Breast Chunks,95,15
1579059,25588,8,0,153760,prior,3,5,22,27.0,Seedless Small Watermelon,24,4
2500389,21295,5,0,55165,prior,2,6,19,4.0,Organic Spaghetti Squash,83,4
451159,31506,8,1,43365,prior,16,4,14,4.0,Extra Virgin Olive Oil,19,13
1848066,14992,16,0,84004,prior,12,0,16,15.0,Green Beans,83,4
1290965,42265,18,1,180203,prior,3,2,20,14.0,Organic Baby Carrots,123,4
986769,21903,12,1,89502,prior,6,0,12,12.0,Organic Baby Spinach,123,4
640960,24184,11,1,191569,prior,16,2,11,16.0,Red Peppers,83,4
1458559,49667,5,1,201593,prior,58,1,13,4.0,Enchilada with Spanish Rice & Beans Meal,38,1
433697,48144,15,1,89772,prior,26,0,15,4.0,Tater Tots,129,1
1207956,11087,16,1,205579,prior,28,6,11,7.0,Organic Unsweetened Black Tea,94,7
3349016,27885,1,0,175189,prior,5,3,15,1.0,Malbec,28,5
1142255,7363,4,0,6830,prior,5,0,15,28.0,Lean Smoked Ham,96,20
2970497,18523,29,1,136597,prior,15,1,23,7.0,Total 2% All Natural Greek Strained Yogurt with Honey,120,16
3301262,42620,15,0,72441,prior,1,1,17,,Creamy Supreme Vanilla Frosting,97,13
2737873,48775,16,0,149771,prior,2,6,12,30.0,Organic Red Cabbage,83,4
775215,45840,11,1,57117,prior,26,6,18,6.0,100% Pure Apple Juice,98,7
1882925,23634,15,0,46112,prior,11,5,14,7.0,Dairy-Free Cheddar Style Shreds,21,16
789480,35629,4,0,89785,prior,10,2,14,1.0,Coho Salmon,39,12
2079120,18926,4,1,140440,prior,73,4,13,2.0,Fat Free Strawberry Yogurt,120,16
2728061,29487,7,0,107841,prior,2,6,8,15.0,Roma Tomato,83,4
2584746,45544,3,1,105127,prior,14,2,21,30.0,Organic Plain Nonfat Greek Yogurt,120,16
2021976,13176,1,1,104997,prior,30,0,16,18.0,Bag of Organic Bananas,24,4
3342368,5020,16,0,69600,prior,5,0,15,6.0,Organic  Sweet & Salty Peanut Pretzel Granola Bars,3,19
75594,19845,1,1,49844,prior,13,6,15,17.0,Dandelion Leaf & Root Tea,94,7
452921,44714,3,1,179043,prior,6,4,10,3.0,Mint & Dark Chocolate,45,19
727718,16797,20,1,97816,prior,60,1,9,7.0,Strawberries,24,4
604083,26209,29,1,21191,prior,32,5,12,10.0,Limes,24,4
1696100,162,22,1,125309,prior,4,2,9,8.0,Organic Mini Homestyle Waffles,52,1
3288464,18721,5,0,121577,prior,1,5,9,,"Baked Rice and Corn Puffs, Aged White Cheddar",107,19
2230678,29311,11,0,133196,prior,11,4,7,3.0,Organic California White Basmati Rice,63,9
1486903,8390,1,1,85157,prior,5,2,18,13.0,Diet Ginger Ale,77,7
1304325,33198,12,1,154881,prior,39,3,20,3.0,Sparkling Natural Mineral Water,115,7
1283364,21614,14,0,152784,prior,1,0,14,,Crackers Harvest Whole Wheat,78,19
1116895,30489,5,1,20306,prior,21,4,18,4.0,Original Hummus,67,20
1683601,21137,1,1,136211,prior,3,0,13,14.0,Organic Strawberries,24,4
2504054,17948,6,1,23598,prior,9,6,14,30.0,Frozen Organic Wild Blueberries,116,1
2211274,35458,1,1,163421,prior,8,3,16,9.0,100% Whole Wheat Pre-Sliced Bagels,93,3
99686,35568,11,1,31010,prior,17,3,13,5.0,Soft Baked Granola,57,14
447235,34407,10,0,204559,prior,6,2,8,14.0,Taco Seasoning Mix,104,13
12797,5192,53,0,95513,prior,8,2,7,6.0,Vegetable Chicken Nutritious Dinner,92,18
542978,13603,7,1,32270,prior,65,1,15,4.0,Tarragon Chicken Salad,1,20
314819,5322,10,0,38433,train,7,2,17,13.0,Gluten Free Dark Chocolate Chunk Chewy with a Crunch Granola Bars,3,19
1712050,45535,7,0,154305,prior,8,4,10,3.0,Organic Low Sodium Chicken Broth,69,15
1400737,32864,8,1,27309,prior,46,6,9,7.0,Organic Baby Rainbow Carrots,123,4
782826,2611,13,1,46792,prior,82,0,14,2.0,Gluten Free SpongeBob Spinach Littles,92,18
678609,16797,1,1,25220,prior,80,6,8,5.0,Strawberries,24,4
1178944,28130,14,0,76762,prior,37,4,9,4.0,Vitamin D3 Yummi Bears,47,11
175373,40545,7,1,17795,prior,7,3,16,30.0,Berry Medley,116,1
3151254,7751,24,0,142433,prior,3,4,17,3.0,Tomato Ketchup,72,13
921233,35395,2,0,115594,prior,38,3,18,4.0,Pure Olive Oil,19,13
3053191,35939,1,1,166950,prior,24,1,16,2.0,Organic Jalapeno Pepper,83,4
3097209,28031,12,1,192552,prior,26,5,13,6.0,"8.5\"" Microwavable Cut Resistant Plates",111,17
668887,43886,15,0,106750,prior,4,3,10,30.0,Hot Dog Buns Enriched 8 Count,43,3
321,7781,8,1,125272,prior,36,1,12,17.0,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,21,16
806967,21137,2,1,44532,prior,5,5,17,9.0,Organic Strawberries,24,4
848944,46979,11,1,160818,prior,8,6,15,5.0,Asparagus,83,4
2861557,18362,2,1,128509,prior,18,1,13,6.0,Organic Bread with 21 Whole Grains,112,3
1910559,21903,3,1,77171,prior,14,0,15,4.0,Organic Baby Spinach,123,4
2632132,34658,4,1,181689,train,5,3,17,5.0,100% Recycled 2 Ply Jumbo Paper Towel Roll,54,17
2897142,29527,5,0,34737,prior,3,0,14,2.0,Spots Stew Chicken Dry Dog Food,40,8
1142958,47610,3,1,2276,prior,13,6,19,7.0,"Pretzel Sticks, Gluten Free",107,19
2053568,19057,6,1,19670,prior,42,0,9,15.0,Organic Large Extra Fancy Fuji Apple,24,4
2617734,41970,4,1,40636,prior,11,4,14,14.0,Vanilla Milk Chocolate Ice Cream Bars,37,1
1396859,5479,1,1,78470,prior,6,0,17,7.0,Italian Sparkling Mineral Water,115,7
312157,10509,8,0,202044,prior,3,0,16,30.0,Organic Animal Crackers,78,19
3189060,22788,1,0,135499,prior,2,3,16,4.0,Singles American Cheese Slices,21,16
3181480,1808,1,0,146106,prior,3,4,11,20.0,Champagne,134,5
3022703,24852,7,1,136580,prior,6,2,12,22.0,Banana,24,4
3129552,7676,7,0,120672,prior,8,5,20,6.0,Organic Lowfat Plain Yogurt,120,16
415015,35147,7,0,44059,prior,2,5,11,4.0,Medium Roast Whole Bean Coffee,26,7
699075,23794,2,1,195898,prior,9,6,13,30.0,1% Chocolate Milk,84,16
60531,19894,1,1,131086,prior,37,1,15,2.0,Enlightened Organic Raw Kombucha,31,7
945955,904,35,0,160106,prior,12,0,9,8.0,"Tofu, Gluten Free, Garlic Pepper",14,20
2723054,41771,9,1,119610,prior,41,1,8,4.0,Fresh European Style Baby Spinach,123,4
2863076,27014,30,1,76730,prior,23,1,10,4.0,Black Bean Soup,30,6
3091461,4005,9,0,155512,prior,5,1,23,4.0,Sea Minerals Dish Soap,74,17
1475876,47209,4,0,19860,prior,2,1,15,6.0,Organic Hass Avocado,24,4
1747521,13249,2,0,97546,prior,5,2,13,6.0,Skim Milk,84,16
2140740,27966,3,1,52320,prior,3,5,13,9.0,Organic Raspberries,123,4
2706425,39812,5,1,171754,prior,7,5,18,1.0,Organic Thyme,16,4
2364771,5876,8,0,198745,prior,3,0,15,7.0,Organic Lemon,24,4
960675,47626,7,1,129160,train,4,6,18,10.0,Large Lemon,24,4
303460,13176,3,0,132586,prior,1,1,12,,Bag of Organic Bananas,24,4
656779,9203,6,1,188222,prior,4,3,19,8.0,Dairy Free Coconut Milk Raspberry Yogurt Alternative,120,16
506339,20682,18,0,24150,prior,3,0,1,30.0,Cinnamon Raisin Swirl Pre-Sliced Bagels,93,3
133872,33741,14,0,59610,prior,2,1,17,7.0,Gluten Free Classic Hamburger Buns,43,3
2041466,3318,11,1,134621,prior,15,6,12,8.0,Cinnamon Swirl Raisin Bread,112,3
868076,4210,7,1,125795,prior,39,4,21,8.0,Whole Milk,84,16
2922161,42475,1,1,84601,prior,7,0,18,17.0,Unsalted Butter Quarters,36,16
978600,26209,7,1,91908,prior,65,5,9,5.0,Limes,24,4
1660052,47890,16,1,43394,prior,4,1,16,30.0,Whole White Mushrooms,123,4
3304992,43255,3,0,22929,prior,1,2,9,,Banana Chia Pod,120,16
1074907,5859,12,0,160108,prior,9,1,9,7.0,Dishmate Ultra Grapefruit Dishwashing Liquid,74,17
3022650,5918,1,0,17717,prior,2,4,16,2.0,Single Serve Cheese Pizza,79,1
3086208,13113,7,1,181701,prior,17,4,10,8.0,Organic Apple Juice Boxes,98,7
2129761,7812,3,1,104921,prior,7,4,14,6.0,Salisbury Steak Home Style Meals,38,1
1489430,36772,22,0,96244,prior,1,6,10,,Bunny Pasta with Yummy Cheese Macaroni & Cheese,4,9
2110639,32578,1,1,25347,prior,53,4,13,4.0,Organic Fresh Squeezed Orange Juice,31,7
1793836,27966,3,0,16168,prior,1,0,15,,Organic Raspberries,123,4
967747,36216,4,1,16896,prior,13,4,20,30.0,Lime Italian Sparkling Mineral Water,115,7
1176077,37158,10,1,50624,prior,7,0,15,14.0,Chicken & Maple Breakfast Sausage,52,1
2909031,19831,2,1,50540,prior,6,6,15,6.0,French Cut Green Beans,116,1
3248995,25146,4,1,80141,prior,5,0,13,7.0,Original Orange Juice,31,7
1419962,39947,6,1,152873,prior,6,0,16,15.0,Blackberry Cucumber Sparkling Water,115,7
